Feature,Coefficient - 1,Coefficient - 2,Coefficient - 3,Coefficient - 4,Coefficient - 5,Coefficient - 6,Coefficient - 7,Coefficient - 8,Coefficient - 9,Coefficient - 10,Coefficient - 11,Coefficient - 12,Coefficient - 13,Coefficient - 14,Coefficient - 15,Coefficient - 16,Coefficient - 17,Coefficient - 18,Coefficient - 19,Coefficient - 20,Coefficient - 21,Coefficient - 22,Coefficient - 23,Coefficient - 24,Coefficient - 25,Coefficient - 26,Coefficient - 27,Coefficient - 28,Coefficient - 29,Coefficient - 30,Coefficient - 31,Coefficient - 32,Coefficient - 33,Coefficient - 34,Coefficient - 35,Coefficient - 36,Coefficient - 37,Coefficient - 38,Coefficient - 39,Coefficient - 40,Coefficient - 41,Coefficient - 42,Coefficient - 43,Coefficient - 44,Coefficient - 45,Coefficient - 46,Coefficient - 47,Coefficient - 48,Coefficient - 49,Coefficient - 50,Coefficient - 51,Coefficient - 52,Coefficient - 53,Coefficient - 54,Coefficient - 55,Coefficient - 56,Coefficient - 57,Coefficient - 58,Coefficient - 59,Coefficient - 60
h1,-0.014725644344490585,-0.015748588043805602,-0.01653079068186584,-0.017953725667954185,-0.019629393246776507,-0.020381735259694014,-0.02086811528382443,-0.025918101699304325,-0.028295430561233022,-0.030205528470493462,-0.030284249817735868,-0.03054436181090447,-0.030642521550748602,-0.02841698145685118,-0.028319425312640017,-0.028645668752368243,-0.028384794719712256,-0.028932399312960655,-0.02870285943861176,-0.02992764551765875,-0.030085719669039834,-0.03077173628591994,-0.032250092890461324,-0.036689508592645644,-0.035836990120356293,-0.03510987618580364,-0.037689530747790204,-0.03962730662357416,-0.03628435256882529,-0.0358243146120592,-0.03589722141960077,-0.03746212609299338,-0.03745968907562498,-0.039111405890958406,-0.04021007820739991,-0.040674243249307844,-0.04025572512715894,-0.04156824383148691,-0.042710465572862275,-0.042829019300161496,-0.04302496153258003,-0.04598709955741682,-0.04413498899187108,-0.044055714250398545,-0.0440965173152009,-0.043980792942431665,-0.04411172792515706,-0.043896410272914674,-0.04404131094960191,-0.04319276866354669,-0.04256361830025701,-0.04302658369584408,-0.04277010082141934,-0.04353561852813221,-0.042315668759096085,-0.04134317056482308,-0.04093254445557787,-0.04070615836841114,-0.041193048785908785,-0.04129496590856921
h2,-0.06384287683632511,-0.06491185979255994,-0.06556232768368121,-0.06675656028436089,-0.06815830107495974,-0.06900163512957776,-0.06954206714265844,-0.07476018512175792,-0.07700251982032837,-0.0784898442582258,-0.07847621547359201,-0.07859657998779218,-0.07830822726393588,-0.07635878690254083,-0.07640912677834735,-0.07671431982036868,-0.07605158690503919,-0.07657121484069004,-0.07627064685020715,-0.07712290879435289,-0.0769858699507871,-0.07756921495046439,-0.07812189729197623,-0.08210105623397702,-0.08127434147500606,-0.07992196282405244,-0.08125896487625009,-0.08323205109657478,-0.08025116388238282,-0.07994486173338523,-0.08013931761155689,-0.08116872732909124,-0.08099177572428265,-0.0818609609809932,-0.08247112826161997,-0.08291940364848446,-0.08245566112351956,-0.08383119521195065,-0.08495847796140507,-0.08515688739097278,-0.08548850283183701,-0.08836901963717878,-0.08690654514273405,-0.08683813512265913,-0.08685517160940524,-0.08681427800525812,-0.08680492227294383,-0.0865796905624264,-0.08684505383760455,-0.08603195770510665,-0.08530040734264978,-0.08565812074970267,-0.08509661082205487,-0.08569304630202704,-0.08388857452182887,-0.08324908003837606,-0.08284782475133495,-0.08265729224477988,-0.08354047337523421,-0.0837067639721728
h3,-0.047845525242274915,-0.04905588538568908,-0.04994890818199919,-0.05103136996130747,-0.05237023117682068,-0.053207997061723016,-0.053725477350851716,-0.05937682609565927,-0.061245142760136026,-0.06261458497087458,-0.06248008616069912,-0.06244983847453152,-0.061985477264043,-0.06053282628852935,-0.060580042556933826,-0.060679620746515686,-0.059745948841346805,-0.06012718738820247,-0.05981154459678179,-0.060256379488537286,-0.059784299798889634,-0.06024310792955286,-0.0599643674661548,-0.06278290254491531,-0.06211875117984735,-0.060647675447630396,-0.061687391560602274,-0.06363005656101448,-0.06116687332139267,-0.06079782740632701,-0.061102016970608304,-0.0614711232452369,-0.06144491964981202,-0.06168137069416141,-0.06193368121377167,-0.06241088392135588,-0.06184053131768256,-0.06327324100246605,-0.06444710624490999,-0.06462269975954427,-0.0651813878776065,-0.06791047762847639,-0.06680681055817017,-0.06673283236838039,-0.06665969166753066,-0.06674265588730993,-0.06673275691892552,-0.06650331512886695,-0.0669251303921628,-0.06617165441833092,-0.06544377089934557,-0.06568658987762462,-0.0651280677483613,-0.06571771277745966,-0.06350785108013404,-0.06329085845000877,-0.06286013260617923,-0.06262070885333657,-0.06359298069924674,-0.06363487023618923
h4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h14,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h16,0.3215376807531782,0.32277677204873,0.324652759309479,0.3268146391483509,0.32847253971218204,0.3303808321603868,0.3337808987890038,0.3623350882275818,0.3646669370461914,0.36537700251085,0.34419844897444496,0.32110354459401985,0.32009804480850373,0.31891830959852724,0.31120060002379785,0.30345361606085797,0.3025102715356682,0.3038092621528674,0.30337157232441975,0.30409428755579615,0.30374866115129723,0.3050362211761946,0.3043661998435943,0.30403147588521967,0.3045509906466886,0.30427148814380467,0.3033663587671381,0.30265534574609954,0.3029823889500431,0.3031543759807697,0.30296453760919084,0.3030404774847896,0.30328886463278437,0.30301710324389597,0.30323116089025365,0.30352318045758137,0.3026794895714268,0.3029301326581016,0.3029758323924771,0.28562922575487415,0.28651513815556906,0.287031069067967,0.2732406970020944,0.27318103911870095,0.27281334374886407,0.27224825751709003,0.27221211722855465,0.2720956534511343,0.2724555548923566,0.2609503657138851,0.26007013465708667,0.25994546952400094,0.2598917646025404,0.26004757527029754,0.2597585510462996,0.2598510068074108,0.25962034273619405,0.259492267287782,0.2591462108213938,0.2590605907808283
h17,0.4426244574873564,0.44382864586542137,0.4454551519610895,0.447898428084145,0.44955931644635977,0.45161550491458274,0.4552411503212048,0.47799561566901433,0.4796446167478195,0.47961601696649464,0.4612902676509235,0.445244122894877,0.4442494878307577,0.44312217490152206,0.43541560166622467,0.4279884479394123,0.42752016335730697,0.42859180967927357,0.4282959044650572,0.42886393322554256,0.4280390367984163,0.42982583077150815,0.4287669882219098,0.4280479247441157,0.4286779880457995,0.42803261604986886,0.4269072044468773,0.4263603845279531,0.4266631179177702,0.4265810062768215,0.42585187029689753,0.42581984200361234,0.42551032570786845,0.4251136200229133,0.4254704129466254,0.42611349882409555,0.425257177699317,0.42584082449680977,0.4259489963792195,0.40847296374797487,0.4095908379504974,0.41025507230996505,0.3912383618250524,0.39143959306420556,0.39088583934044513,0.389980279901891,0.38969357197613586,0.38939376602513986,0.38971550513245456,0.370488622648074,0.3692680541935138,0.3693984383952234,0.3686595769806607,0.36915287305681405,0.36835836766981805,0.3686212637478446,0.3680508055149363,0.3676542356389982,0.36740365291188737,0.3673510344625656
h18,0.25722586376951806,0.2579894876949322,0.2591528850410507,0.26119049962894425,0.26216976253251073,0.26369303641620756,0.2659463317013646,0.2728028576559061,0.2735337897766593,0.27286552952308213,0.26526543317069,0.26208189626760664,0.26151410894537486,0.2611302145777333,0.2579028943564086,0.25390138728608963,0.25413333399802546,0.25484535804174935,0.25482120667147773,0.2550611208457714,0.2543824907304526,0.25591966772944696,0.25499432544401485,0.2541025128960067,0.25474289768301855,0.25429363390830445,0.2536089225669815,0.25344005914365725,0.2532282121663063,0.25344569521788185,0.25258767648038505,0.2526239601228848,0.25207501252935244,0.25164883628760804,0.25235873265672465,0.253044598374695,0.2526846592087451,0.2535492948633709,0.2538610444629567,0.2431738329966661,0.24433027696014747,0.2452691171529258,0.2341643684073886,0.23448714871717147,0.23394100029838893,0.2331692127420357,0.23305403160533592,0.23274078056161207,0.2332254904898834,0.22298984400665706,0.22223985379760805,0.2224289074948613,0.22153753255368697,0.22204848380211129,0.2211988399540238,0.2216487450490981,0.2209883812466285,0.22030851376026192,0.22016467692087813,0.22018159268849682
h19,0.0,0.0,0.00011334550294892249,0.001215643387572551,0.0013742123986099635,0.0019457366879238305,0.002962355060059397,0.0027447251039573236,0.0030268084219944075,0.0016804537442236046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008126030922005251,0.010513982279470787,0.006728160206260184,0.0036372547359756445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
